trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
762,False,"{'a': 0.007, 'e': 0.7714000000000252}",20,0,-7.390860922676802,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
763,False,"{'a': 0.007, 'e': 0.7711000000000252}",20,0,-79.95086663878162,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
764,False,"{'a': 0.007, 'e': 0.7708000000000252}",20,0,-87.60040886170101,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
765,False,"{'a': 0.007, 'e': 0.7705000000000253}",20,8,-9.142440559609526,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
766,False,"{'a': 0.007, 'e': 0.7702000000000253}",20,0,-49.779744371162444,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
767,False,"{'a': 0.007, 'e': 0.7699000000000253}",20,0,-85.83460273614998,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
768,False,"{'a': 0.007, 'e': 0.7696000000000254}",20,0,-28.07015028142439,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
769,False,"{'a': 0.007, 'e': 0.7693000000000254}",20,0,-85.09650884620535,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
770,False,"{'a': 0.007, 'e': 0.7690000000000254}",20,1,-29.78556995895063,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 0}",1
771,False,"{'a': 0.007, 'e': 0.7687000000000255}",35,0,-86.36688302242084,"{0: 26, 1: 1, 2: 6, 3: 1, 4: 1}",0
772,False,"{'a': 0.007, 'e': 0.7684000000000255}",30,10,-39.234228070899135,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
773,False,"{'a': 0.007, 'e': 0.7681000000000255}",30,22,-15.332575697145675,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
774,False,"{'a': 0.007, 'e': 0.7678000000000256}",30,19,-56.51395601471235,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
775,False,"{'a': 0.007, 'e': 0.7675000000000256}",25,0,-71.91255448491718,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
776,False,"{'a': 0.007, 'e': 0.7672000000000256}",25,0,-79.80019642281755,"{0: 14, 1: 1, 2: 10, 3: 0, 4: 0}",0
777,False,"{'a': 0.007, 'e': 0.7669000000000257}",25,0,-123.11253291752388,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
778,False,"{'a': 0.007, 'e': 0.7666000000000257}",25,0,-122.12089296136642,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
779,False,"{'a': 0.007, 'e': 0.7663000000000257}",20,12,8.16411350832012,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.007, 'e': 0.7660000000000258}",25,0,-127.29181687976539,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
781,False,"{'a': 0.007, 'e': 0.7657000000000258}",25,2,-39.59662359920079,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 0}",1
782,False,"{'a': 0.007, 'e': 0.7654000000000258}",20,0,-79.53052478572077,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
783,False,"{'a': 0.007, 'e': 0.7651000000000259}",20,13,-6.251366030549256,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.007, 'e': 0.7648000000000259}",25,13,-29.607478648025523,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
785,False,"{'a': 0.007, 'e': 0.7645000000000259}",25,0,-95.15039349874552,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
786,False,"{'a': 0.007, 'e': 0.764200000000026}",25,12,-33.0497852945291,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
787,False,"{'a': 0.007, 'e': 0.763900000000026}",35,13,-109.4984994574889,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 2}",1
788,False,"{'a': 0.007, 'e': 0.763600000000026}",25,0,-151.0909591142513,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
789,False,"{'a': 0.007, 'e': 0.7633000000000261}",30,0,-103.08996379002065,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
790,False,"{'a': 0.007, 'e': 0.7630000000000261}",20,6,-62.25758176750136,"{0: 9, 1: 3, 2: 0, 3: 1, 4: 1}",1
791,False,"{'a': 0.007, 'e': 0.7627000000000261}",20,0,-57.22679857254425,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
792,False,"{'a': 0.007, 'e': 0.7624000000000262}",20,0,-27.349831631682452,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
793,False,"{'a': 0.007, 'e': 0.7621000000000262}",20,0,-34.91532050541181,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
794,False,"{'a': 0.007, 'e': 0.7618000000000262}",20,0,-84.78368062526542,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",1
795,False,"{'a': 0.007, 'e': 0.7615000000000263}",25,7,-68.232863322354,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 1}",1
796,False,"{'a': 0.007, 'e': 0.7612000000000263}",30,0,-158.8657786518173,"{0: 21, 1: 0, 2: 5, 3: 1, 4: 3}",0
797,False,"{'a': 0.007, 'e': 0.7609000000000263}",25,0,-58.27172991135847,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
798,False,"{'a': 0.007, 'e': 0.7606000000000264}",20,10,11.113821868859624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.007, 'e': 0.7603000000000264}",25,0,-139.3704005273273,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
800,False,"{'a': 0.007, 'e': 0.7600000000000264}",20,0,-74.55975331040794,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
801,False,"{'a': 0.007, 'e': 0.7597000000000265}",25,14,-47.73471621127729,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
802,False,"{'a': 0.007, 'e': 0.7594000000000265}",20,2,-83.8926781677099,"{0: 9, 1: 5, 2: 3, 3: 0, 4: 1}",1
803,False,"{'a': 0.007, 'e': 0.7591000000000265}",20,0,-110.77125314756182,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
804,False,"{'a': 0.007, 'e': 0.7588000000000266}",20,10,-22.156432918732847,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
805,False,"{'a': 0.007, 'e': 0.7585000000000266}",20,0,-1.2578205525370674,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
806,False,"{'a': 0.007, 'e': 0.7582000000000266}",30,3,-86.74247598868526,"{0: 18, 1: 2, 2: 6, 3: 0, 4: 1}",1
807,False,"{'a': 0.007, 'e': 0.7579000000000267}",30,0,-56.90111739913765,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
808,False,"{'a': 0.007, 'e': 0.7576000000000267}",20,0,-136.6132002357272,"{0: 7, 1: 4, 2: 7, 3: 1, 4: 1}",0
809,False,"{'a': 0.007, 'e': 0.7573000000000267}",30,0,-28.57216095836304,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
810,False,"{'a': 0.007, 'e': 0.7570000000000268}",30,0,-87.69469839284072,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
811,False,"{'a': 0.007, 'e': 0.7567000000000268}",25,10,-62.70395166232488,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
812,False,"{'a': 0.007, 'e': 0.7564000000000268}",30,17,-12.120953042078867,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
813,False,"{'a': 0.007, 'e': 0.7561000000000269}",25,9,-49.733647664857656,"{0: 7, 1: 6, 2: 3, 3: 0, 4: 0}",1
814,False,"{'a': 0.007, 'e': 0.7558000000000269}",30,0,-149.08595435115478,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",1
815,False,"{'a': 0.007, 'e': 0.7555000000000269}",20,3,-63.77834161830335,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 0}",1
816,False,"{'a': 0.007, 'e': 0.755200000000027}",25,0,-148.92326780774096,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
817,False,"{'a': 0.007, 'e': 0.754900000000027}",20,0,-43.635303641450015,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
818,False,"{'a': 0.007, 'e': 0.754600000000027}",30,0,-69.20070731347082,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
819,False,"{'a': 0.007, 'e': 0.7543000000000271}",25,0,-116.75549206452169,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
820,False,"{'a': 0.007, 'e': 0.7540000000000271}",30,0,-91.95285639289236,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
821,False,"{'a': 0.007, 'e': 0.7537000000000271}",20,4,-83.72572803978784,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 1}",1
822,False,"{'a': 0.007, 'e': 0.7534000000000272}",20,0,-34.189419149531346,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
823,False,"{'a': 0.007, 'e': 0.7531000000000272}",20,0,-58.441351927315594,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
824,False,"{'a': 0.007, 'e': 0.7528000000000272}",30,0,-31.48356490880393,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
825,False,"{'a': 0.007, 'e': 0.7525000000000273}",25,0,-118.2034942139594,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
826,False,"{'a': 0.007, 'e': 0.7522000000000273}",20,0,-81.22056602903353,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
827,False,"{'a': 0.007, 'e': 0.7519000000000273}",20,0,-40.966994272915414,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
828,False,"{'a': 0.007, 'e': 0.7516000000000274}",25,16,-27.74328192025775,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 0}",1
829,False,"{'a': 0.007, 'e': 0.7513000000000274}",30,0,-56.676528432888624,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",0
830,False,"{'a': 0.007, 'e': 0.7510000000000274}",25,7,-132.25090077956023,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 2}",1
831,False,"{'a': 0.007, 'e': 0.7507000000000275}",20,0,-18.447510317638557,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
832,False,"{'a': 0.007, 'e': 0.7504000000000275}",25,0,-68.70866459190735,"{0: 15, 1: 7, 2: 1, 3: 2, 4: 0}",0
833,False,"{'a': 0.007, 'e': 0.7501000000000275}",25,0,-71.81448342948737,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
834,False,"{'a': 0.007, 'e': 0.7498000000000276}",20,0,-68.34346793303138,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
835,False,"{'a': 0.007, 'e': 0.7495000000000276}",20,0,-24.46606057607663,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
836,False,"{'a': 0.007, 'e': 0.7492000000000276}",25,0,-29.734679523283436,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
837,False,"{'a': 0.007, 'e': 0.7489000000000277}",20,0,-17.125335234003035,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
838,False,"{'a': 0.007, 'e': 0.7486000000000277}",30,6,-182.82753611360678,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 4}",1
839,False,"{'a': 0.007, 'e': 0.7483000000000277}",20,0,-172.18612200555285,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
840,False,"{'a': 0.007, 'e': 0.7480000000000278}",20,0,-11.390827421753979,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
841,False,"{'a': 0.007, 'e': 0.7477000000000278}",20,0,-65.30743164472308,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
842,False,"{'a': 0.007, 'e': 0.7474000000000278}",20,7,-44.666566845770944,"{0: 7, 1: 3, 2: 2, 3: 1, 4: 0}",1
843,False,"{'a': 0.007, 'e': 0.7471000000000279}",25,0,-24.176407196569663,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
844,False,"{'a': 0.007, 'e': 0.7468000000000279}",25,0,-39.5722631625068,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
845,False,"{'a': 0.007, 'e': 0.7465000000000279}",30,0,-77.61622844316882,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 1}",0
846,False,"{'a': 0.007, 'e': 0.746200000000028}",25,0,-49.747558918573574,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
847,False,"{'a': 0.007, 'e': 0.745900000000028}",25,0,-135.14246161789495,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
848,False,"{'a': 0.007, 'e': 0.745600000000028}",20,0,-9.861366852340451,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
849,False,"{'a': 0.007, 'e': 0.745300000000028}",20,10,-24.37185075882445,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
850,False,"{'a': 0.007, 'e': 0.7450000000000281}",20,0,-138.3918055922691,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
851,False,"{'a': 0.007, 'e': 0.7447000000000281}",30,0,-165.24608835187476,"{0: 20, 1: 1, 2: 6, 3: 0, 4: 3}",0
852,False,"{'a': 0.007, 'e': 0.7444000000000282}",20,0,-171.4111999288919,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
853,False,"{'a': 0.007, 'e': 0.7441000000000282}",20,0,-55.08299368507185,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
854,False,"{'a': 0.007, 'e': 0.7438000000000282}",20,0,-40.683081942615914,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
855,False,"{'a': 0.007, 'e': 0.7435000000000282}",25,0,-132.83065162785627,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
856,False,"{'a': 0.007, 'e': 0.7432000000000283}",25,0,-156.97096601003773,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
857,False,"{'a': 0.007, 'e': 0.7429000000000283}",20,2,-112.24559021306335,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 2}",1
858,False,"{'a': 0.007, 'e': 0.7426000000000283}",30,18,-53.40224010050011,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
859,False,"{'a': 0.007, 'e': 0.7423000000000284}",25,1,-39.997062618126165,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 0}",1
860,False,"{'a': 0.007, 'e': 0.7420000000000284}",25,0,-28.279789801401233,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
861,False,"{'a': 0.007, 'e': 0.7417000000000284}",20,15,1.6641948832300126,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.007, 'e': 0.7414000000000285}",25,0,-181.04268726818842,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",1
863,False,"{'a': 0.007, 'e': 0.7411000000000285}",20,3,-59.97978831105872,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
864,False,"{'a': 0.007, 'e': 0.7408000000000285}",25,4,-41.548892637668104,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
865,False,"{'a': 0.007, 'e': 0.7405000000000286}",25,17,8.56779293229358,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.007, 'e': 0.7402000000000286}",25,0,-59.32628461763689,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
867,False,"{'a': 0.007, 'e': 0.7399000000000286}",20,0,-27.14186996016073,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
868,False,"{'a': 0.007, 'e': 0.7396000000000287}",25,12,-79.10731635963256,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 2}",1
869,False,"{'a': 0.007, 'e': 0.7393000000000287}",20,0,-28.16490934474311,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
870,False,"{'a': 0.007, 'e': 0.7390000000000287}",25,0,-144.11614226330698,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
871,False,"{'a': 0.007, 'e': 0.7387000000000288}",20,0,-167.49986162137807,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
872,False,"{'a': 0.007, 'e': 0.7384000000000288}",25,10,0.2941152975152048,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
873,False,"{'a': 0.007, 'e': 0.7381000000000288}",30,18,-15.665335155967991,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
874,False,"{'a': 0.007, 'e': 0.7378000000000289}",20,0,-91.5972741957561,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
875,False,"{'a': 0.007, 'e': 0.7375000000000289}",20,7,-2.7347545816588,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
876,False,"{'a': 0.007, 'e': 0.7372000000000289}",25,12,-13.385119351983906,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
877,False,"{'a': 0.007, 'e': 0.736900000000029}",20,0,-125.9155123633847,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
878,False,"{'a': 0.007, 'e': 0.736600000000029}",25,2,-85.95828616321627,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 1}",1
879,False,"{'a': 0.007, 'e': 0.736300000000029}",35,0,-35.698904702128345,"{0: 26, 1: 4, 2: 5, 3: 0, 4: 0}",0
880,False,"{'a': 0.007, 'e': 0.7360000000000291}",35,7,-155.09151239815932,"{0: 17, 1: 2, 2: 5, 3: 2, 4: 2}",1
881,False,"{'a': 0.007, 'e': 0.7357000000000291}",20,0,-117.85210653487181,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
882,False,"{'a': 0.007, 'e': 0.7354000000000291}",25,13,8.823134990432141,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.007, 'e': 0.7351000000000292}",20,0,-33.2401916778737,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
884,False,"{'a': 0.007, 'e': 0.7348000000000292}",20,0,-109.60861768996831,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
885,False,"{'a': 0.007, 'e': 0.7345000000000292}",30,0,-17.132937688880748,"{0: 23, 1: 4, 2: 3, 3: 0, 4: 0}",0
886,False,"{'a': 0.007, 'e': 0.7342000000000293}",30,0,-134.8368089505148,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
887,False,"{'a': 0.007, 'e': 0.7339000000000293}",20,0,-176.25583244276592,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
888,False,"{'a': 0.007, 'e': 0.7336000000000293}",20,8,-33.960616632395514,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
889,False,"{'a': 0.007, 'e': 0.7333000000000294}",30,12,-94.55025089375224,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 2}",1
890,False,"{'a': 0.007, 'e': 0.7330000000000294}",25,0,-85.27240627654785,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
891,False,"{'a': 0.007, 'e': 0.7327000000000294}",30,0,-17.711587981458944,"{0: 23, 1: 5, 2: 2, 3: 0, 4: 0}",0
892,False,"{'a': 0.007, 'e': 0.7324000000000295}",20,0,-71.53193255846797,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
893,False,"{'a': 0.007, 'e': 0.7321000000000295}",20,0,-19.75895976547864,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
894,False,"{'a': 0.007, 'e': 0.7318000000000295}",25,0,-85.40379120729602,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
895,False,"{'a': 0.007, 'e': 0.7315000000000296}",25,0,-104.2305610650238,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
896,False,"{'a': 0.007, 'e': 0.7312000000000296}",20,0,-150.01221799218473,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
897,False,"{'a': 0.007, 'e': 0.7309000000000296}",25,12,-4.719105268663512,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
898,False,"{'a': 0.007, 'e': 0.7306000000000297}",20,8,-117.72329601774909,"{0: 5, 1: 2, 2: 2, 3: 1, 4: 2}",1
899,False,"{'a': 0.007, 'e': 0.7303000000000297}",20,0,-66.66721802334207,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
900,False,"{'a': 0.007, 'e': 0.7300000000000297}",20,13,-39.54093009507939,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
901,False,"{'a': 0.007, 'e': 0.7297000000000298}",25,16,6.347705690797578,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
902,False,"{'a': 0.007, 'e': 0.7294000000000298}",25,10,-83.64698355614333,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
903,False,"{'a': 0.007, 'e': 0.7291000000000298}",25,0,-6.891504456632532,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
904,False,"{'a': 0.007, 'e': 0.7288000000000299}",25,0,-112.89437267145577,"{0: 14, 1: 1, 2: 8, 3: 2, 4: 0}",0
905,False,"{'a': 0.007, 'e': 0.7285000000000299}",25,0,-145.21716716453935,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
906,False,"{'a': 0.007, 'e': 0.7282000000000299}",25,0,-81.9360937313421,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
907,False,"{'a': 0.007, 'e': 0.72790000000003}",20,0,-108.86383987479877,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
908,False,"{'a': 0.007, 'e': 0.72760000000003}",25,18,-0.188824322299747,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
909,False,"{'a': 0.007, 'e': 0.72730000000003}",20,0,-68.93660950427129,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
910,False,"{'a': 0.007, 'e': 0.7270000000000301}",30,0,-20.071578922385417,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
911,False,"{'a': 0.007, 'e': 0.7267000000000301}",25,12,-19.087284152142132,"{0: 8, 1: 4, 2: 1, 3: 0, 4: 0}",1
912,False,"{'a': 0.007, 'e': 0.7264000000000301}",30,0,-103.68991379202849,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 1}",0
913,False,"{'a': 0.007, 'e': 0.7261000000000302}",20,0,-196.53349006838494,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 4}",0
914,False,"{'a': 0.007, 'e': 0.7258000000000302}",20,0,-68.55925781749772,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
915,False,"{'a': 0.007, 'e': 0.7255000000000302}",30,0,-164.1306586537627,"{0: 14, 1: 5, 2: 9, 3: 1, 4: 1}",0
916,False,"{'a': 0.007, 'e': 0.7252000000000303}",20,0,-62.803431946258684,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
917,False,"{'a': 0.007, 'e': 0.7249000000000303}",20,0,-65.33597346351513,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
918,False,"{'a': 0.007, 'e': 0.7246000000000303}",20,0,-147.20336652999572,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
919,False,"{'a': 0.007, 'e': 0.7243000000000304}",30,0,-81.70993335076085,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
920,False,"{'a': 0.007, 'e': 0.7240000000000304}",20,0,-63.08693493740932,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
921,False,"{'a': 0.007, 'e': 0.7237000000000304}",30,12,-37.10577289516012,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 0}",1
922,False,"{'a': 0.007, 'e': 0.7234000000000305}",25,3,-116.58194087894334,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 2}",1
923,False,"{'a': 0.007, 'e': 0.7231000000000305}",25,0,-64.51254949379845,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
924,False,"{'a': 0.007, 'e': 0.7228000000000305}",20,0,-33.76781984276232,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
925,False,"{'a': 0.007, 'e': 0.7225000000000306}",25,9,-121.87986033796808,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 2}",1
926,False,"{'a': 0.007, 'e': 0.7222000000000306}",25,0,-95.89015503159675,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
927,False,"{'a': 0.007, 'e': 0.7219000000000306}",20,0,14.862822530762008,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
928,False,"{'a': 0.007, 'e': 0.7216000000000307}",30,18,-31.343386763493896,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
929,False,"{'a': 0.007, 'e': 0.7213000000000307}",30,0,-30.37170729078387,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",0
930,False,"{'a': 0.007, 'e': 0.7210000000000307}",35,0,-90.22123213403108,"{0: 24, 1: 2, 2: 8, 3: 0, 4: 1}",0
931,False,"{'a': 0.007, 'e': 0.7207000000000308}",20,10,-5.297973036935058,"{0: 7, 1: 3, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.007, 'e': 0.7204000000000308}",20,0,-21.59272779352709,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
933,False,"{'a': 0.007, 'e': 0.7201000000000308}",25,2,-45.5052290044143,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 0}",1
934,False,"{'a': 0.007, 'e': 0.7198000000000309}",30,7,-58.02487122601855,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 0}",1
935,False,"{'a': 0.007, 'e': 0.7195000000000309}",20,0,-47.827649783662515,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
936,False,"{'a': 0.007, 'e': 0.7192000000000309}",20,16,7.2277939955608765,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.007, 'e': 0.718900000000031}",25,0,-83.55850136505921,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
938,False,"{'a': 0.007, 'e': 0.718600000000031}",25,0,-117.69207058174592,"{0: 15, 1: 3, 2: 2, 3: 5, 4: 0}",0
939,False,"{'a': 0.007, 'e': 0.718300000000031}",30,0,-18.734489084911285,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
940,False,"{'a': 0.007, 'e': 0.7180000000000311}",20,0,-30.33039484145746,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
941,False,"{'a': 0.007, 'e': 0.7177000000000311}",30,0,-134.94399754586098,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
942,False,"{'a': 0.007, 'e': 0.7174000000000311}",20,0,-92.22901469634614,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
943,False,"{'a': 0.007, 'e': 0.7171000000000312}",25,0,-69.37922856583315,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",1
944,False,"{'a': 0.007, 'e': 0.7168000000000312}",20,0,-91.24253700087513,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
945,False,"{'a': 0.007, 'e': 0.7165000000000312}",20,0,-116.8112829452742,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
